id,lat,long,Grid_Within_5km
30304088800906059,12,39,Yes
30304088800906077,12,39,Yes
30304088800906098,12,39,Yes
30304088800906110,12,39,Yes
30304088800906122,12,39,Yes
30304088800906134,12,39,Yes
30304088800906149,12,39,Yes
30304088800906161,12,39,Yes
30304088800906174,12,39,Yes
30305088801101002,12,39,Yes
30305088801101023,12,39,Yes
30305088801101044,12,39,Yes
30305088801101051,12,39,Yes
30305088801101065,12,39,Yes
30305088801101072,12,39,Yes
30305088801101081,12,39,Yes
30305088801101087,12,39,Yes
30305088801101108,12,39,Yes
30305088801101123,12,39,Yes
30305088801101130,12,39,Yes
30305088801101193,12,39,Yes
30307088801002003,12,39,Yes
30307088801002022,12,39,Yes
30307088801002040,12,39,Yes
30307088801002043,12,39,Yes
30307088801002062,12,39,Yes
30307088801002081,12,39,Yes
30307088801002100,12,39,Yes
30307088801002101,12,39,Yes
30307088801002120,12,39,Yes
30307088801002138,12,39,Yes
30307088801002156,12,39,Yes
30307088801002174,12,39,Yes
30308088801617003,12,40,No
30308088801617018,12,40,No
30308088801617033,12,40,No
30308088801617047,12,40,No
30308088801617056,12,40,No
30308088801617061,12,40,No
30308088801617076,12,40,No
30308088801617088,12,40,No
30308088801617115,12,40,No
30308088801617127,12,40,No
30308088801617151,12,40,No
30309010100308014,12,40,No
30309010100308022,12,40,No
30309010100308030,12,40,No
30309010100308038,12,40,No
30309010100308046,12,40,No
30309010100308054,12,40,No
30309010100308062,12,40,No
30309010100308070,12,40,No
30309010100308078,12,40,No
30309010100308086,12,40,No
30309010100308094,12,40,No
30309010100308102,12,40,No
30309010100308110,12,40,No
30309010100308118,12,40,No
30310088801701004,12,39,Yes
30310088801701022,12,39,Yes
30310088801701040,12,39,Yes
30310088801701045,12,39,Yes
30310088801701062,12,39,Yes
30310088801701081,12,39,Yes
30310088801701099,12,39,Yes
30310088801701100,12,39,Yes
30310088801701118,12,39,Yes
30310088801701139,12,39,Yes
30310088801701157,12,39,Yes
30310088801701176,12,39,Yes
30403088801401004,11,39,No
30403088801401014,11,39,No
30403088801401019,11,39,No
30403088801401027,11,39,No
30403088801401035,11,39,No
30403088801401050,11,39,No
30403088801401065,11,39,No
30403088801401080,11,39,No
30403088801401095,11,39,No
30403088801401110,11,39,No
30403088801401125,11,39,No
30403088801401140,11,39,No
30406088800801004,11,40,No
30406088800801016,11,40,No
30406088800801028,11,40,No
30406088800801041,11,40,No
30406088800801053,11,40,No
30406088800801065,11,40,No
30406088800801079,11,40,No
30406088800801090,11,40,No
30406088800801092,11,40,No
30406088800801104,11,40,No
30406088800801118,11,40,No
30409088801203004,11,40,No
30409088801203016,11,40,No
30409088801203028,11,40,No
30409088801203040,11,40,No
30409088801203052,11,40,No
30409088801203065,11,40,No
30409088801203077,11,40,No
30409088801203090,11,40,No
30409088801203102,11,40,No
30409088801203116,11,40,No
30409088801203134,11,40,No
30409088801203150,11,40,No
30411088800903003,11,39,No
30411088800903015,11,39,No
30411088800903042,11,39,No
30411088800903055,11,39,No
30411088800903068,11,39,No
30411088800903081,11,39,No
30411088800903095,11,39,No
30411088800903118,11,39,No
30411088800903121,11,39,No
30411088800903137,11,39,No
30411088800903160,11,39,No
30412010100105014,11,39,No
30412010100105028,11,39,No
30412010100105042,11,39,No
30412010100105056,11,39,No
30412010100105084,11,39,No
30412010100105098,11,39,No
30412010100105112,11,40,No
30412010100105126,11,39,No
30414088802101006,11,39,No
30414088802101025,11,39,No
30414088802101043,11,39,No
30414088802101062,11,39,No
30414088802101080,11,39,No
30414088802101089,11,39,No
30414088802101102,11,39,No
30414088802101124,11,39,No
30414088802101147,11,39,No
30414088802101167,11,39,No
30414088802101187,11,39,No
30416088800204003,11,39,No
30416088800204014,11,39,No
30416088800204025,11,39,No
30416088800204044,11,39,No
30416088800204062,11,39,No
30416088800204080,11,39,No
30416088800204097,11,39,No
30416088800204100,11,39,No
30416088800204119,11,39,No
30416088800204137,11,39,No
30416088800204156,11,39,No
30416088800204175,11,39,No
30418010100309003,11,40,No
30418010100309009,11,40,No
30418010100309015,11,40,No
30418010100309021,11,40,No
30418010100309027,11,40,No
30418010100309033,11,40,No
30418010100309045,11,40,No
30418010100309051,11,40,No
30418010100309057,11,40,No
30418010100309063,11,40,No
30418010100309069,11,40,No
30418010100309075,11,40,No
30418010100309081,11,40,No
30418010100309087,11,40,No
30418010100807009,11,40,No
30418010100807042,11,40,No
30418010100807053,11,40,No
30418010100807086,11,40,No
30418010100807097,11,40,No
30418010100807108,11,40,No
30418010100807119,11,40,No
30418010100807130,11,40,No
30418010100807152,11,40,No
30418010100807163,11,40,No
30501088801504004,10,39,No
30501088801504012,10,39,No
30501088801504026,10,39,No
30501088801504047,10,39,No
30501088801504069,10,39,No
30501088801504090,10,39,No
30501088801504111,10,39,No
30501088801504132,10,39,No
30501088801504153,10,39,No
30501088801504159,10,39,No
30501088801504175,10,39,No
30501088801504196,10,39,No
30504088800305002,10,39,No
30504088800305015,10,39,No
30504088800305021,10,39,No
30504088800305036,10,39,No
30504088800305051,10,39,No
30504088800305066,10,39,No
30504088800305081,10,39,No
30504088800305111,10,39,No
30504088800305126,10,39,No
30504088800305141,10,39,No
30504088800305170,10,39,No
30507088801204006,11,40,No
30507088801204018,11,40,No
30507088801204024,11,40,No
30507088801204042,11,40,No
30507088801204043,11,40,No
30507088801204079,11,40,No
30507088801204097,11,40,No
30507088801204115,11,40,No
30507088801204133,11,40,No
30507088801204151,11,40,No
30507088801204169,11,40,No
30508010100106013,10,40,No
30508010100106022,10,40,No
30508010100106031,10,40,No
30508010100106040,10,40,No
30508010100106049,10,40,No
30508010100106058,10,40,No
30508010100106067,10,40,No
30508010100106076,10,40,No
30508010100106085,10,40,No
30508010100106094,10,40,No
30508010100106103,10,40,No
30508010100106112,10,40,No
30508010100106121,10,40,No
30508010100106130,10,40,No
30509020100104011,10,40,No
30509020100104027,10,40,No
30509020100104043,10,40,No
30509020100104059,10,40,No
30509020100104075,10,40,No
30509020100104091,10,39,No
30509020100104107,10,40,No
30509020100104123,10,40,No
30509020100104155,10,40,No
30509020100104171,10,40,No
30509020100104187,10,40,No
30511088800307001,10,39,No
30511088800307021,10,39,No
30511088800307040,10,39,No
30511088800307063,10,39,No
30511088800307082,10,39,No
30511088800307102,10,39,No
30511088800307108,10,39,No
30511088800307126,10,39,No
30511088800307144,10,39,No
30511088800307166,10,39,No
30511088800307184,10,39,No
30513088800702003,10,40,No
30513088800702017,10,40,No
30513088800702024,10,40,No
30513088800702038,10,40,No
30513088800702045,10,40,No
30513088800702066,10,40,No
30513088800702087,10,40,No
30513088800702108,10,40,No
30513088800702129,10,40,No
30513088800702150,10,40,No
30513088800702171,10,40,No
30513088800702192,10,40,No
30515088800703020,10,40,No
30515088800703038,10,40,No
30515088800703056,10,40,No
30515088800703072,10,40,No
30515088800703100,10,40,No
30515088800703118,10,40,No
30515088800703136,10,40,No
30515088800703154,10,40,No
30515088800703172,10,40,No
30521088800808003,10,39,No
30521088800808020,10,39,No
30521088800808035,10,39,No
30521088800808048,10,39,No
30521088800808053,10,39,No
30521088800808069,10,39,No
30521088800808085,10,39,No
30521088800808100,10,39,No
30521088800808109,10,39,No
30521088800808117,10,39,No
30521088800808133,10,39,No
30521088800808149,10,39,No
30602088802603002,11,38,Yes
30602088802603012,11,38,Yes
30602088802603017,11,38,Yes
30602088802603031,11,38,Yes
30602088802603033,11,38,Yes
30602088802603048,11,38,Yes
30602088802603063,11,38,Yes
30602088802603078,11,38,Yes
30602088802603093,11,38,Yes
30602088802603108,11,38,Yes
30602088802603123,11,38,Yes
30602088802603138,11,38,Yes
30604010100202013,11,38,Yes
30604010100202035,11,38,Yes
30604010100202057,11,38,Yes
30604010100202079,11,38,Yes
30604010100202101,11,38,Yes
30604010100202123,11,38,Yes
30604010100202145,11,38,Yes
30604010100202167,11,38,Yes
30604010100202189,11,38,Yes
30604010100202211,11,38,Yes
30604010100202255,11,38,Yes
30604010100202277,11,38,Yes
30604010100202299,11,38,Yes
30604010100202321,11,38,Yes
30604088802001001,11,38,Yes
30604088802001013,11,38,Yes
30604088802001019,11,38,Yes
30604088802001031,11,38,Yes
30604088802001037,11,38,Yes
30604088802001055,11,38,Yes
30604088802001073,11,38,Yes
30604088802001091,11,38,Yes
30604088802001109,11,38,Yes
30604088802001127,11,38,Yes
30604088802001145,11,38,Yes
30604088802001163,11,38,Yes
30606088802103004,10,38,No
30606088802103022,10,38,No
30606088802103036,10,38,No
30606088802103041,10,38,No
30606088802103059,10,38,No
30606088802103077,10,38,No
30606088802103097,10,38,No
30606088802103104,10,38,No
30606088802103117,10,38,No
30606088802103135,10,38,No
30606088802103154,10,38,No
30606088802103172,10,38,No
30609088801807004,9,38,Yes
30609088801807019,10,38,No
30609088801807040,10,38,No
30609088801807043,10,38,No
30609088801807065,10,38,No
30609088801807074,10,38,No
30609088801807081,10,38,No
30609088801807096,10,38,No
30609088801807113,10,38,No
30609088801807128,10,38,No
30609088801807143,10,38,No
30609088801807159,10,38,No
30611088802207003,10,38,No
30611088802207013,10,38,No
30611088802207018,10,38,No
30611088802207033,10,38,No
30611088802207048,10,38,No
30611088802207063,10,38,No
30611088802207093,10,38,No
30611088802207108,10,38,No
30611088802207123,10,38,No
30611088802207124,10,38,No
30611088802207139,10,38,No
30614010100105012,10,38,No
30614010100105024,10,38,No
30614010100105048,10,38,No
30614010100105060,10,38,No
30614010100105072,10,38,No
30614010100105084,10,38,No
30614010100105108,10,38,No
30614010100105132,10,38,No
30614010100105144,10,38,No
30616088801207001,11,38,Yes
30616088801207013,11,38,Yes
30616088801207019,11,38,Yes
30616088801207037,11,38,Yes
30616088801207055,11,38,Yes
30616088801207073,11,38,Yes
30616088801207091,11,38,Yes
30616088801207109,11,38,Yes
30616088801207121,11,38,Yes
30616088801207145,11,38,Yes
30616088801207152,11,38,Yes
30701088801406004,12,37,Yes
30701088801406016,12,37,Yes
30701088801406022,12,37,Yes
30701088801406040,12,37,Yes
30701088801406058,12,37,Yes
30701088801406076,12,37,Yes
30701088801406094,12,37,Yes
30701088801406112,12,37,Yes
30701088801406130,12,37,Yes
30701088801406142,12,37,Yes
30701088801406149,12,37,Yes
30701088801406167,12,37,Yes
30703088800105002,11,37,No
30703088800105020,11,37,No
30703088800105027,12,37,Yes
30703088800105040,11,37,No
30703088800105044,11,37,No
30703088800105059,11,37,No
30703088800105077,11,37,No
30703088800105095,11,37,No
30703088800105113,11,37,No
30703088800105131,11,37,No
30703088800105149,11,37,No
30703088800105167,11,37,No
30704088801302003,11,37,No
30704088801302017,11,37,No
30704088801302024,11,37,No
30704088801302038,11,37,No
30704088801302045,11,37,No
30704088801302066,11,37,No
30704088801302087,11,37,No
30704088801302108,11,37,No
30704088801302129,11,37,No
30704088801302150,11,37,No
30704088801302171,11,37,No
30704088801302192,11,37,No
30705010100105002,11,37,No
30705010100105015,11,39,No
30705010100105028,11,37,No
30705010100105041,11,37,No
30705010100105054,11,37,No
30705010100105067,11,37,No
30705010100105080,11,37,No
30705010100105093,11,37,No
30705010100105106,11,37,No
30705010100105119,11,37,No
30705010100105132,11,37,No
30705010100105145,11,37,No
30705088802405003,11,37,No
30705088802405017,11,37,No
30705088802405024,11,37,No
30705088802405038,11,37,No
30705088802405045,11,37,No
30705088802405066,11,37,No
30705088802405087,11,37,No
30705088802405108,11,37,No
30705088802405129,11,37,No
30705088802405150,11,37,No
30705088802405171,11,37,No
30705088802405192,11,37,No
30708020100211048,11,37,No
30708020100211073,11,37,No
30708020100211098,11,37,No
30708020100211123,11,37,No
30708020100211148,11,37,No
30708020100211173,11,37,No
30708020100211198,11,37,No
30708020100211223,11,37,No
30708020100211248,11,37,No
30708020100211273,11,37,No
30708020100211298,11,37,No
30708020100211323,11,37,No
30708020100211348,11,37,No
30708020100211373,11,37,No
30708088801402002,11,37,No
30708088801402016,11,37,No
30708088801402023,11,37,No
30708088801402037,11,37,No
30708088801402044,11,37,No
30708088801402065,11,37,No
30708088801402086,11,37,No
30708088801402107,11,37,No
30708088801402128,11,37,No
30708088801402149,11,37,No
30708088801402170,11,37,No
30708088801402191,11,37,No
30710088801703002,11,37,No
30710088801703020,11,37,No
30710088801703056,11,37,No
30710088801703075,11,37,No
30710088801703093,11,37,No
30710088801703111,11,37,No
30710088801703119,11,37,No
30710088801703130,11,37,No
30710088801703148,11,37,No
30710088801703166,11,37,No
30713088801304004,11,37,No
30713088801304022,11,37,No
30713088801304040,11,37,No
30713088801304078,11,37,No
30713088801304096,11,37,No
30713088801304114,11,37,No
30713088801304150,11,37,No
30713088801304168,11,37,No
30713088801304186,11,37,No
30802088801503003,13,39,No
30802088801503021,13,39,No
30802088801503059,13,39,No
30802088801503080,13,39,No
30802088801503103,13,39,No
30802088801503122,13,39,No
30802088801503140,13,39,No
30802088801503158,13,39,No
30802088801503176,13,39,No
30802088801503177,13,39,No
30803010100107040,12,39,Yes
30803010100107082,12,39,Yes
30803010100107124,12,39,Yes
30803010100107145,12,39,Yes
30803010100107166,12,39,Yes
30803010100107187,12,39,Yes
30803010100107208,12,39,Yes
30803010100107229,12,39,Yes
30803010100107250,12,39,Yes
30803088800603003,13,39,No
30803088800603030,13,39,No
30803088800603059,13,39,No
30803088800603086,13,39,No
30803088800603114,13,39,No
30803088800603143,13,39,No
30803088800603199,13,39,No
30803088800603228,13,39,No
30803088800603231,13,39,No
30803088800603259,13,39,No
30804088800503003,12,39,Yes
30804088800503018,12,39,Yes
30804088800503033,12,39,Yes
30804088800503048,12,39,Yes
30804088800503051,12,39,Yes
30804088800503064,12,39,Yes
30804088800503079,12,39,Yes
30804088800503095,12,39,Yes
30804088800503110,12,39,Yes
30804088800503125,12,39,Yes
30804088800503140,12,39,Yes
30804088800503142,12,39,Yes
30901088801202001,11,37,No
30901088801202011,11,37,No
30901088801202016,11,37,No
30901088801202026,11,37,No
30901088801202031,11,37,No
30901088801202046,11,37,No
30901088801202061,11,37,No
30901088801202076,11,37,No
30901088801202092,11,37,No
30901088801202107,11,37,No
30901088801202122,11,37,No
30901088801202137,11,37,No
30902088802501002,11,37,No
30902088802501029,11,37,No
30902088802501056,11,37,No
30902088802501061,11,37,No
30902088802501085,11,37,No
30902088802501112,11,37,No
30902088802501139,11,37,No
30902088802501140,11,37,No
30902088802501194,11,37,No
30902088802501222,11,37,No
30902088802501249,11,37,No
30902088803201002,11,37,No
30902088803201014,11,37,No
30902088803201020,11,37,No
30902088803201038,11,37,No
30902088803201056,11,37,No
30902088803201063,11,37,No
30902088803201075,11,37,No
30902088803201093,11,37,No
30902088803201111,11,37,No
30902088803201129,11,37,No
30902088803201147,11,37,No
30902088803201165,11,37,No
30903080100101027,11,37,No
30903080100101054,11,37,No
30903080100101081,11,37,No
30903080100101108,11,37,No
30903080100101135,11,37,No
30903080100101162,11,37,No
30903080100101189,11,37,No
30903080100101210,11,37,No
30903080100101243,11,37,No
30903080100101270,11,37,No
30903080100101297,11,37,No
30903080100101324,11,37,No
30903080100101351,11,37,No
30903080100101378,11,37,No
30904088800702004,11,37,No
30904088800702016,11,37,No
30904088800702022,11,37,No
30904088800702036,10,36,Yes
30904088800702040,11,37,No
30904088800702058,11,37,No
30904088800702076,11,37,No
30904088800702094,11,37,No
30904088800702112,11,37,No
30904088800702130,11,37,No
30904088800702148,11,37,No
30904088800702166,11,37,No
30905088801102018,11,37,No
30905088801102033,11,37,No
30905088801102048,11,37,No
30905088801102063,11,37,No
30905088801102067,11,37,No
30905088801102079,11,37,No
30905088801102094,11,37,No
30905088801102110,11,37,No
30905088801102125,11,37,No
30905088801102131,11,37,No
30905088801102141,11,37,No
30906020100105003,12,36,No
30906020100105011,12,36,No
30906020100105035,12,36,No
30906020100105059,12,36,No
30906020100105067,12,36,No
30906020100105091,12,36,No
31001088801106002,11,40,No
31001088801106022,11,40,No
31001088801106036,11,40,No
31001088801106038,11,40,No
31001088801106053,11,40,No
31001088801106077,11,40,No
31001088801106094,11,40,No
31001088801106122,11,40,No
31001088801106126,11,40,No
31001088801106142,11,40,No
31001088801106159,11,40,No
31001088801106174,11,40,No
31002088801601004,11,40,No
31002088801601019,11,40,No
31002088801601034,11,40,No
31002088801601049,11,40,No
31002088801601059,11,40,No
31002088801601065,11,40,No
31002088801601080,11,40,No
31002088801601096,11,40,No
31002088801601111,11,40,No
31002088801601126,11,40,No
31002088801601150,11,40,No
31004010100103014,11,40,No
31004010100103032,11,40,No
31004010100103065,11,40,No
31004010100103082,11,40,No
31004010100103099,11,40,No
31004010100103118,11,40,No
31004010100103139,11,40,No
31004010100103156,11,40,No
31004010100103173,11,40,No
31004010100103205,11,40,No
31004088800408004,11,40,No
31004088800408024,11,40,No
31004088800408067,11,40,No
31004088800408080,11,40,No
31004088800408100,11,40,No
31004088800408120,11,40,No
31004088800408141,11,40,No
31004088800408162,11,40,No
31004088800408183,11,40,No
31004088800408203,11,40,No
31004088800408231,11,40,No
31101010100318001,12,37,Yes
31101010100318013,12,37,Yes
31101010100318025,12,37,Yes
31101010100318037,12,37,Yes
31101010100318049,12,37,Yes
31101010100318061,12,37,Yes
31101010100318073,12,37,Yes
31101010100318085,12,37,Yes
31101010100318097,12,37,Yes
31101010100318109,12,37,Yes
31101010100318133,12,37,Yes
31101010100318145,12,37,Yes
31101010100318157,12,37,Yes
31101010100318169,12,37,Yes
31101010100719011,12,37,Yes
31101010100719026,12,37,Yes
31101010100719056,12,37,Yes
31101010100719071,12,37,Yes
31101010100719086,12,37,Yes
31101010100719101,12,37,Yes
31101010100719131,12,37,Yes
31101010100719146,12,37,Yes
31101010100719161,12,37,Yes
31101010100719176,12,37,Yes
31101010100719191,12,37,Yes
31101010100719206,12,37,Yes
31101010100719221,12,37,Yes
31101010101201014,12,37,Yes
31101010101201038,12,37,Yes
31101010101201062,12,37,Yes
31101010101201086,12,37,Yes
31101010101201110,12,37,Yes
31101010101201134,12,37,Yes
31101010101201158,12,37,Yes
31101010101201182,12,37,Yes
31101010101201206,12,37,Yes
31101010101201230,12,37,Yes
31101010101201254,12,37,Yes
31101010101201278,12,37,Yes
31101010101201302,12,37,Yes
31101010101201326,12,37,Yes
31101010101201350,12,37,Yes
31201088800101003,11,40,No
31201088800101024,11,40,No
31201088800101041,11,40,No
31201088800101057,11,40,No
31201088800101072,11,40,No
31201088800101076,11,40,No
31201088800101088,11,40,No
31201088800101103,11,40,No
31201088800101118,11,40,No
31201088800101133,11,40,No
31201088800101148,11,40,No
31201088800303002,11,40,No
31201088800303020,11,40,No
31201088800303038,11,40,No
31201088800303056,11,40,No
31201088800303074,11,40,No
31201088800303093,11,40,No
31201088800303099,11,40,No
31201088800303112,11,40,No
31201088800303130,11,40,No
31201088800303148,11,40,No
31201088800303167,11,40,No
31201088800303171,11,40,No
31201088800504004,11,40,No
31201088800504016,11,40,No
31201088800504028,11,40,No
31201088800504041,11,40,No
31201088800504052,11,40,No
31201088800504056,11,40,No
31201088800504069,11,40,No
31201088800504083,11,40,No
31201088800504096,11,40,No
31201088800504108,11,40,No
31201088800504120,11,40,No
31201088800504142,11,40,No
40101088802202007,10,35,No
40101088802202029,10,35,No
40101088802202040,10,35,No
40101088802202062,10,35,No
40101088802202073,10,35,No
40101088802202106,10,35,No
40101088802202139,10,35,No
40101088802202172,10,35,No
40101088802202205,10,35,No
40101088802202238,10,35,No
40101088802202271,10,35,No
40101088802202304,10,35,No
40106088801302001,9,36,Yes
40106088801302015,9,36,Yes
40106088801302022,9,36,Yes
40106088801302036,9,36,Yes
40106088801302043,9,36,Yes
40106088801302064,9,36,Yes
40106088801302085,9,36,Yes
40106088801302106,9,36,Yes
40106088801302127,9,36,Yes
40106088801302148,9,36,Yes
40106088801302169,9,36,Yes
40106088801302190,9,36,Yes
40113088800501001,9,36,Yes
40113088800501016,9,36,Yes
40113088800501032,9,36,Yes
40113088800501047,9,36,Yes
40113088800501062,9,36,Yes
40113088800501078,9,36,Yes
40113088800501093,9,36,Yes
40113088800501108,9,36,Yes
40113088800501109,9,36,Yes
40113088800501125,9,36,Yes
40113088800501136,9,36,Yes
40113088800501145,9,36,Yes
40116020100103012,9,36,Yes
40116020100103030,9,36,Yes
40116020100103048,9,36,Yes
40116020100103066,9,36,Yes
40116020100103084,9,36,Yes
40116020100103102,9,36,Yes
40116020100103120,9,36,Yes
40116020100103138,9,36,Yes
40116020100103156,9,36,Yes
40116020100103174,9,36,Yes
40116020100103192,9,36,Yes
40116020100103210,9,36,Yes
40117010100211008,9,36,Yes
40117010100211018,9,36,Yes
40117010100211028,9,36,Yes
40117010100211048,9,36,Yes
40117010100211058,9,36,Yes
40117010100211078,9,36,Yes
40117010100211088,9,36,Yes
40117010100211098,9,36,Yes
40117010100211108,9,36,Yes
40117010100211118,9,36,Yes
40117010100211128,9,36,Yes
40117010100211138,9,36,Yes
40118088802402004,9,36,Yes
40118088802402018,9,36,Yes
40118088802402025,9,36,Yes
40118088802402039,9,36,Yes
40118088802402046,9,36,Yes
40118088802402067,9,36,Yes
40118088802402088,9,36,Yes
40118088802402109,9,36,Yes
40118088802402130,9,36,Yes
40118088802402151,9,36,Yes
40118088802402172,9,36,Yes
40118088802402193,9,36,Yes
40204088801105004,10,36,Yes
40204088801105022,10,36,Yes
40204088801105040,10,36,Yes
40204088801105059,10,36,Yes
40204088801105078,10,36,Yes
40204088801105088,10,36,Yes
40204088801105097,10,36,Yes
40204088801105118,10,36,Yes
40204088801105137,10,36,Yes
40204088801105158,10,36,Yes
40204088801105176,10,36,Yes
40210088801102004,9,36,Yes
40210088801102014,9,36,Yes
40210088801102019,9,36,Yes
40210088801102029,9,36,Yes
40210088801102034,9,36,Yes
40210088801102064,9,36,Yes
40210088801102079,9,36,Yes
40210088801102094,9,36,Yes
40210088801102109,9,36,Yes
40210088801102124,9,36,Yes
40210088801102139,9,36,Yes
40214010200204012,9,36,Yes
40214010200204024,9,36,Yes
40214010200204036,9,36,Yes
40214010200204048,9,36,Yes
40214010200204060,9,36,Yes
40214010200204072,9,36,Yes
40214010200204084,9,36,Yes
40214010200204096,9,36,Yes
40214010200204108,9,36,Yes
40214010200204120,9,36,Yes
40214010200204132,9,36,Yes
40214010200204144,9,36,Yes
40214088801801002,9,37,No
40214088801801020,9,37,No
40214088801801038,9,37,No
40214088801801057,9,37,No
40214088801801075,9,37,No
40214088801801093,9,37,No
40214088801801111,9,37,No
40214088801801128,9,37,No
40214088801801130,9,37,No
40214088801801148,9,37,No
40214088801801166,9,37,No
40302088801803002,9,36,Yes
40302088801803003,9,36,Yes
40302088801803011,7,37,Yes
40302088801803025,9,36,Yes
40302088801803043,9,36,Yes
40302088801803061,9,36,Yes
40302088801803079,9,36,Yes
40302088801803097,9,36,Yes
40302088801803115,9,36,Yes
40302088801803133,9,36,Yes
40302088801803151,9,36,Yes
40302088801803169,9,36,Yes
40308010100108001,8,36,No
40308010100108018,8,36,No
40308010100108035,8,36,No
40308010100108052,8,36,No
40308010100108069,8,36,No
40308010100108086,8,36,No
40308010100108103,8,36,No
40308010100108120,8,36,No
40308010100108188,8,36,No
40308088800401004,8,36,No
40308088800401016,8,36,No
40308088800401022,8,36,No
40308088800401034,8,36,No
40308088800401040,8,36,No
40308088800401058,8,36,No
40308088800401076,8,36,No
40308088800401094,8,36,No
40308088800401112,8,36,No
40308088800401130,8,36,No
40308088800401148,8,36,No
40308088800401166,8,36,No
40314088800602003,8,36,No
40314088800602022,8,36,No
40314088800602024,8,36,No
40314088800602040,8,36,No
40314088800602055,8,36,No
40314088800602070,8,36,No
40314088800602085,8,36,No
40314088800602100,8,36,No
40314088800602115,8,36,No
40314088800602130,8,36,No
40314088800602145,8,36,No
40314088800602187,8,36,No
40321010100214018,8,36,No
40321010100214040,8,36,No
40321010100214051,8,36,No
40321010100214062,8,36,No
40321010100214073,8,36,No
40321010100214084,8,36,No
40321010100214095,8,36,No
40321010100214106,8,36,No
40321010100214117,8,36,No
40321010100214128,8,36,No
40321010100214139,8,36,No
40321010100214150,8,36,No
40321010100214161,8,36,No
40401088801103004,9,37,No
40401088801103022,9,37,No
40401088801103040,9,37,No
40401088801103058,9,37,No
40401088801103071,9,37,No
40401088801103076,9,37,No
40401088801103085,9,37,No
40401088801103128,9,37,No
40401088801103146,9,37,No
40401088801103164,9,37,No
40401088801103182,9,37,No
40405088801902002,8,37,No
40405088801902014,8,37,No
40405088801902020,8,37,No
40405088801902032,8,37,No
40405088801902038,8,37,No
40405088801902056,8,37,No
40405088801902074,8,37,No
40405088801902092,8,37,No
40405088801902110,8,37,No
40405088801902128,8,37,No
40405088801902146,8,37,No
40405088801902164,8,37,No
40410088800701002,8,37,No
40410088800701016,8,37,No
40410088800701023,8,37,No
40410088800701037,8,37,No
40410088800701044,8,37,No
40410088800701065,8,37,No
40410088800701086,8,37,No
40410088800701091,8,37,No
40410088800701107,8,37,No
40410088800701128,8,37,No
40410088800701149,8,37,No
40410088800701170,8,37,No
40412010100104029,8,36,No
40412010100104046,8,36,No
40412010100104063,8,36,No
40412010100104097,8,36,No
40412010100104131,8,36,No
40412010100104148,8,36,No
40412010100104165,8,36,No
40412010100104182,8,36,No
40412010100104199,8,36,No
40414088801702004,7,36,Yes
40414088801702020,7,36,Yes
40414088801702028,7,36,Yes
40414088801702044,7,36,Yes
40414088801702052,7,36,Yes
40414088801702076,7,36,Yes
40414088801702100,7,36,Yes
40414088801702124,7,36,Yes
40414088801702148,7,36,Yes
40414088801702172,7,36,Yes
40414088801702196,7,36,Yes
40414088801702220,7,36,Yes
40503088803104002,9,38,Yes
40503088803104015,9,38,Yes
40503088803104028,9,38,Yes
40503088803104040,9,38,Yes
40503088803104043,9,38,Yes
40503088803104053,9,38,Yes
40503088803104065,9,38,Yes
40503088803104077,9,38,Yes
40503088803104083,9,38,Yes
40503088803104090,9,38,Yes
40503088803104103,9,38,Yes
40503088803104115,9,38,Yes
40508088803103002,8,37,No
40508088803103018,8,37,No
40508088803103034,8,37,No
40508088803103049,8,37,No
40508088803103064,8,37,No
40508088803103080,8,37,No
40508088803103095,8,37,No
40508088803103104,8,37,No
40508088803103115,8,37,No
40508088803103130,8,37,No
40508088803103145,8,37,No
40508088803103183,8,37,No
40512010100104013,9,39,No
40512010100104037,9,39,No
40512010100104061,9,39,No
40512010100104085,9,39,No
40512010100104109,9,39,No
40512010100104133,9,39,No
40512010100104157,9,39,No
40512010100104181,9,39,No
40512010100104205,9,39,No
40512010100104229,9,39,No
40512010100104253,9,39,No
40513088802405002,9,38,Yes
40513088802405014,9,38,Yes
40513088802405021,9,38,Yes
40513088802405031,9,38,Yes
40513088802405041,9,38,Yes
40513088802405062,9,38,Yes
40513088802405081,9,38,Yes
40513088802405100,9,38,Yes
40513088802405146,9,38,Yes
40513088802405165,9,38,Yes
40513088802405183,9,38,Yes
40520010100113026,9,38,Yes
40520010100113052,9,38,Yes
40520010100113065,9,38,Yes
40520010100113091,9,38,Yes
40520010100113104,9,38,Yes
40520010100113117,9,38,Yes
40520010100113130,9,38,Yes
40520010100113143,9,38,Yes
40520010100113156,9,38,Yes
40520010100113169,9,38,Yes
40520010100113182,9,38,Yes
40520010100113195,9,38,Yes
40601020100102014,10,38,No
40601020100102030,10,38,No
40601020100102046,10,38,No
40601020100102062,10,38,No
40601020100102094,10,38,No
40601020100102110,10,38,No
40601020100102142,10,38,No
40601020100102158,10,38,No
40601088802303004,10,38,No
40601088802303005,10,38,No
40601088802303020,10,38,No
40601088802303035,10,38,No
40601088802303050,10,38,No
40601088802303061,10,38,No
40601088802303066,10,38,No
40601088802303081,10,38,No
40601088802303096,10,38,No
40601088802303111,10,38,No
40601088802303126,10,38,No
40601088802303141,10,38,No
40605088801004001,10,39,No
40605088801004033,10,39,No
40605088801004048,10,39,No
40605088801004052,10,39,No
